,title,company,salary,link,description,location,Minimum Experience Required,Education Required
0,Business Analyst - Risk Management,International Financial Group,None,https://ca.indeed.com/viewjob/pagead/clk?mo=r&ad=-6NYlbfkN0Aji6ATb26Yyb09g5imj6JxAacRjLEDyoHO-vrhJmHqVUoHrBHvjf13V9v4P7h0GX2XhVuNTIZX3TTC5npehzjyxzKJau94pkAB6Jn9SaBd6r5COZlQWMGSicJe5x866aHlOJkWKkDbcaLQGY2m3KyHKuwPQvs-ec1f6gljjiqWabMx68GDUwyt7dF-Qq9zC4sIDqzHBUQRWeIqzigVOwQA9q3TKLwCd5YkCJef1f-W6TlAn4kRztQyN_finYEu-KiQ-1-C_bwKCroInU7E-6ijlBdJJGhEZ7gnTTf8AoGG04zdKzeUm0PW1yPPRPKZulWtGWVv2Hh_LpMZFbhtCCEQCSP4uhCzKg_9n_34aYmVf6FK2XRxbscJwkJLM8xT7cQcOaCc-7HmRoY99wpGOFDTacf6iwJ6sd5vdcO--jPTYg==&p=0&fvj=0&vjs=3,[],"Toronto, ON",99,none
1,BI Reports Developer,Affinity Staffing,None,https://ca.indeed.com/viewjob/pagead/clk?mo=r&ad=-6NYlbfkN0D02uQImAu9w-cOcpVzXMSPKLiiLlb0VW9-sFhpR_bbrbX9f7XyLyoNuic6UCXuqD3kqG76G_1XwfTmhpIm6dAhD3PwBFnmGuYd4RnwKX4B3dfbhX56NwdZx_bNOdnISqhhjabuvL0PRY61_E5pSjcl26x74CUN6FFOHAARykh1zTJUpU9_D4yvUM2zqcebLg4DmgtbAHQDqVFteH2vBrSD1Lnj9LG__aKfPHE7onTqhMIMOmx14cjtpgHjHoAVVWWWj0tKFlSyKusJ3oMGdxsihTfQYkVpXDE_xE5ak08WnquegyQMGPwPDVDGzy4r6czroKAP6Di1CDOhhR-yUnhZkD6NQvN2DMZdzChtbRV-IgQ8Z0oVz7dqi1sTt2F_VX4g3Lgx4qUQ0w2L0Dau1xStliaLDBfjiOKQqZP5Cn03I2ELKKgIVxgu0D1m1T36KlhuEnVHZAGIj1FcZptEOCEL3iNamfWNSediGBcrHYfMvcunC1twdpQxWgryl8lELiI0ESgdmXg-FWhrT5pWZnLeMmK6adzGm50MLKOv8f4lIdIZ7HO9rw_F&p=1&fvj=0&vjs=3,[],"Vancouver, BC",99,none
2,,Spin Master Ltd,None,https://ca.indeed.com/viewjob/cmp/Spin-Master,[],"Toronto, ON",99,none
3,Senior Business Analyst - Autofare Collection System - 29892...,Procom,None,https://ca.indeed.com/viewjob/pagead/clk?mo=r&ad=-6NYlbfkN0BreR47D9bMWJ28XlwS8rs2_GIFY3-vSdy_Xwl-swcV-nLMwXF3u7nt_W1_ybLH0QNwsjcQQLLob79FBOodYdsfnywSOR9e7GlQsDy7zgVOchAyAiuFo2Caa3TQYrhDBiE4FfkDlQhEZxgr-cyBWdrcAkIh2jWWLjj7iROAlP-PKKUUhH9wsxPyz3TXc-ywK83EcnaCS4fnxNyRA6HvT8Mx5eiVsngADnWtqgBivZaCbH4-11SB5tZokVc9_U6K8VGIFuZAW37QOpAxWgq4VpVg3U4zlD0kZ7HVCLsXn7BCph35i7bYQ0UX4VEDzkRspFIQ6wYzMdyZEZxz8c_3hAnpbEP_4z9f69CLNeXo3HM_IcawPa81j43qf-AhDsb4e1dIlRR8p_d7lGiOfEaSCpz9pMiM1dlrDXoK7-W_GKEvX7nXBlmLwtdaI5t6spWw3uquOciHtCJlCbno9H3l4sWlWXaaf9l7rf5v4gzAQxtsOpZdMl3WYSM8tSAoLMUEZQLF30fDDLhLiiusKhP6uy-K6CJfZUN3cgFkE1R0FqMVF_YZ7-2dG5EQ9-3bvZtBaixQ2glitwWl4oH3Aco3XdeBFqkVy9z4A-s=&p=3&fvj=0&vjs=3,[],"Toronto, ON",99,none
4,Senior Business Analyst – MS Dynamics AX /365 - 298398,Procom,None,https://ca.indeed.com/viewjob/pagead/clk?mo=r&ad=-6NYlbfkN0BreR47D9bMWJ28XlwS8rs2_GIFY3-vSdy_Xwl-swcV-nLMwXF3u7nt_W1_ybLH0QOI8SvsAWn68njyHMCgN_5zEfuVF557cX2QamfPrDfsdIWHWUOUbve7J4mRxImZ_Nhhkr2ESytyYX1VbSPWAjbdzzxmlux3LABpWT7n8407xui6gX3Wr5OPpWT4qU40zvhhGyYOsuRKz57M92cqVJSmq4XMkeEWQXzFs09svsFRXzStYZUleW8Wmmf1yj1Hr06LAgwlP4L_LIW858MB8bHH1F5KCZWKY-Y2gGRWAzu9aq7w1him-os1P46ZCKLaiaOt_b1mys7t6Ai_ANGy4gVrDHgZifTyGjil9vjeSbWgpEK8-8cG9ZrIbhBajA_8jZvEMneLw6luw0DdDqpd33iEw_28RB9rpjt7YF0rsgdLq69mebDPab_JS4gezlF56jtCBPB0VnhDFA2L0GQetdz9MCuVlLiguxIYg52V4tdl1TcUcojdw1SLa8pX-wLQdKlay6JY7MswsViRqACyaclaxX07GILt2atUW7pVUzfxv6pV6x172lGQfrvwFFCEPWF52OaGm_SrGIFMvryyDa_gQ9dGpUZBh_Vj3cbNLDxEow==&p=4&fvj=0&vjs=3,[],"Mississauga, ON",99,none
5,Technical Analyst - 298925,Procom,None,https://ca.indeed.com/viewjob/pagead/clk?mo=r&ad=-6NYlbfkN0BreR47D9bMWJ28XlwS8rs2_GIFY3-vSdy_Xwl-swcV-nLMwXF3u7nt_W1_ybLH0QNwsjcQQLLob_pkc9IiniKBY9w_ik1V6FmvU1j4X8mCUcwk0NUzzpT87Ptbv4dKiCC5xrChV6lGBz65ouKPSc-F2qQd-qU0lb282jTD_0XiMfnUU3GfFgDXFZLVTakrEF2gQAzGgCfIk02Nd6TTMJOrDBjmeaVKcWR-aoHnGXX1Rq4LOMPqhn0hLQSDJTr_pT9SQLwRKFd4flnbriTSSi-jSO0VJqXI6Z2aX1Hr-HwBCdnLafiWagcplIeAu3R9E5ajZG1Y9TFTpxXnKReL61f23YNf3ZceajzpIM9oCYQ9zpPH2SAC9MwndVpdg7EDe6ha6cnQWfRdQXEIOLnNaJkpj83Gkp_QAWmlRykOqs5mIgoaGMkCscw6IRyltIMOT4DxzLzCHU_QMiat9dmol9hNp54TFmv1d44mganBenF6ji5iYVwHhHvqg7yFbuZcc-Yq8odTKr-_D1YVuNY99acV6BAQZrQ0_ZBWewP7XdOiktvqiwUwqtshn9NRrk6YCWppduBE1so9fTxY7zocFXz-7sNfWZ8HVtc=&p=5&fvj=0&vjs=3,[],"Toronto, ON",99,none
6,Lead Business Analyst - 299191,Procom,None,https://ca.indeed.com/viewjob/pagead/clk?mo=r&ad=-6NYlbfkN0BreR47D9bMWJ28XlwS8rs2_GIFY3-vSdy_Xwl-swcV-sVgEAMl2VRgb3OxKP2a3canIHIUEqjD9jKasGdNqc72kGBEFGyLB1dT8zALxaL8XbPN4zyqBmeXU--k_XhYsL-khgiomiwP_x1V559ijthyHYOBGkYMRfZUkzOJrL0j-Hoe2rt7Xy6Dx16mlwvwTr6hHwHsSdAkSBOAMS7zNHLNIkKoWIa_4laGHOYoBtlIR1pStZ3AAfyhuZH_uyQ9OpJFTPsb-_L8eFtmCPtlQxZ7xawP1ILnxWKxJjzHpqJlKgPhUmle_c01nk6tuvEfqNXY3NkfmtoxhbjEN-SuAMJ8QP868O3A7tQrR7PBU3HGipE49FQM1TtrhoQKIPuloqBchG0OVsSMYdVihRL0RZL2SjaeWAq_f8LreEbMvEUY5Ox5lxYtx1CKLIYssXnWxo6iFu0xfmK-IRFAU6IcEOt1bmz6Fdbibx3a32zmJ3YVMI4FVNtHacmwCr83G0NfPA9RHBFehoXiijc2GB8fh4e7kNA6OKhlgelCqUR7bU1xLMc-XDIfy2choI6BlQpM_-Rgj_E05Ckh3pAic1fkUA1Bsy2iVEsQiA8=&p=6&fvj=0&vjs=3,[],"Burnaby, BC",99,none
7,"ETL (Informatica) Developer - Ministry of Education (BI, Ora...",Aventura Consultants,None,https://ca.indeed.com/viewjob/pagead/clk?mo=r&ad=-6NYlbfkN0C-t2Gj-FE8SjWYhJ3TO0L-rHJEo5LJajKjwWt-is5QjrcIZ96GXYBdyik6LGqa7QQrVv-Loa2O2-Xjgf4U08hmFY2-rO5yJAPZF6yaLIa4OwIEICit-9mvKsS6RxOAk5U01LzUCaZDjZ5qfN9fOE3lBQd2jtcbzY1DztHuwfD9ADevH-m_ZrwjPpuVL_2q9dGv3tUYPyZX2ffA9TFvMd69GFr3dRr_9LGITW2oajdCx-rI2NFhm-dZSs1OAFO_AFmNr12vBTotTHzPUwZ094WIiWRRCqP4hziXJtBdXB1gBve9iVJo4D3Cj2-cBDHy8G6FNpKuoGLrHe4vmj_kfjmbr6Pwm1Ms1xNbse6DQp2uZf1RsCyWDDgfVBt8d6ew2DiLuB8cf5vebfjd4GEX3vH2kOUP8kgKywMwjrpHuP_tPIVzfq2AryFdP8M9bkNKcayyVfIYmet7Og==&p=7&fvj=1&vjs=3,[],"Toronto, ON",99,none
8,Business Intelligence Developer - Microstrategy - 299272,Procom,None,https://ca.indeed.com/viewjob/pagead/clk?mo=r&ad=-6NYlbfkN0BreR47D9bMWJ28XlwS8rs2_GIFY3-vSdy_Xwl-swcV-gEaU0IKNimeyeYMQ-T30yV9IdU6iEojOtHEz3eMKFS9uGNBbEKxS5RvO-1jBbLqWA3hv3yleNp_ddr_yUIc26vnlJY41WsDhfpBga-mr3aS7UJfsu-57zGBmCj2ne_ql2CfHM8EMD2ENXv345gbZv-llK6pLIrjUYzw05eMD9L6ZLvo07JTnlnztgQCKeNUn_S7lWx47UYIli4EFE1g98pnDHHQIqka4PTEHfrPrPpdTvUQXBaRRzETHgIvwdzLxGc0Ylt8G7zRFE8exxGav-eogDN91tXMxV4qblLnlR5NcRQ7WDLnKbJfG0mbeA_VaLe5ULXaT5r-KQ0XbhiTmc8JnXY4LG7cnqytNJkydHHj_ZdRqYXBQqK99Ux49UeCY9Pv5NCPgRjCKIYT8kgvuZVDvor6pmQvBeEAudzoUZi5y39TWXtd4M6fB1Xazn_7it5eZW7MqpItD-jJjbakNXWZJUgYW4XuulPiSX7eYpa218DqHO_IA886kMl9UcuWQ21zZNESjFsfWDaceiP107cIDH5IOYEkWsRL3k2E364VbfR5AahLh1t5YIFLLHKn5w==&p=8&fvj=0&vjs=3,[],"Toronto, ON",99,none
9,Intermediate Business Systems Analyst,Affinity Staffing,None,https://ca.indeed.com/viewjob/pagead/clk?mo=r&ad=-6NYlbfkN0D02uQImAu9w-cOcpVzXMSPKLiiLlb0VW9-sFhpR_bbrbX9f7XyLyoNuic6UCXuqD1PmuzxnIYnAhqdFhPE8-1G3UJLvKqeYZiFMKXgSg9D1Li6kYMqTkEitcRdErsRPAYUGIRdH5hn2N0cOPpDfZ4_2daomnfo2j5yfz736qMt_1pvcKV-EDeGFQcEhNe6Wo7XGOS0nX5lCugrklZT5JlhOWL9O0vLHOilT2NLSLMpTukBE0GV4kosILNskwSKXjQ2UJWeLHhQzvoghnAgtm6tAD6igQFe1uW_NrkQ8Kg-i0zpljaNJY1FgGebvn_W8lm_s2eLnSBD5tgAu-VY2wtJ1_5BXGHm_hD8TbqRrYtRCcuWsuvaWOIvoveMpMUPVy8FCtUcZwPlTEDqMxkEWnUnzShlppDgizAnXG4vTy64LH74bKauecoO55hneX7XutUx6fSyoVdTcC1IN0U16Uu1zhmAxrM1Hfv4ObAmlu1qYdJdsK5HYEfyvucIbggoicPPHiqBvDBsvwsQstd-AgqgVDeWI_E1ZOToNeoBK5lH0NeEz7ViJbyK&p=9&fvj=0&vjs=3,[],"Victoria, BC",99,none
