,title,company,salary,link,description,location,Minimum Experience Required,Education Required
10,Data Analyst,CAUSEWORX,26.78,https://ca.indeed.com/viewjob/company/CAUSEWORX/jobs/Data-Analyst-f03c8b3d89a1ef62?fccid=b3b345dda631c1b4&vjs=3,[],"Durham Region, ON",99,none
11,"Analyst, Data Insights",Salesforce,None,https://ca.indeed.com/viewjob?jk=607081c1f65a8b19&fccid=4027cfd917e1ee29&vjs=3,"['data', 'experience', 'experi', 'candidate', 'excellent', 'mysql', 'range', 'inclusive programs', 'program']","Toronto, ON",99,bachelors degree
12,"Analyst, Data & Analytics",RPS Real Property Solutions Limited.,30.05,https://ca.indeed.com/viewjob/company/RPS-Real-Property-Solutions-Inc./jobs/Analyst-03b7bbed31fd14c1?fccid=2e4c285dd0d2a163&vjs=3,[],"Toronto, ON",99,none
13,Amazon data and search analyst,L'Oreal,None,https://ca.indeed.com/viewjob?jk=8b14a78ccad310f9&fccid=ec8a0bd60be9a6f5&vjs=3,"['requir', 'skills', 'strong project management', 'advanced excel', 'experience']","Montréal, QC",99,none
14,Data Analyst (Remote),Yelp,None,https://ca.indeed.com/viewjob?jk=52df01128134e3f6&fccid=0e94073a1c937bd1&vjs=3,"['experience', 'technically', 'technical', 'data', 'excellent', 'impactful', 'product', 'communicator', 'communication', 'compelling']",Remote,3,none
15,Technical Business Analyst/Developer,RCN Call Center Services,33.65,https://ca.indeed.com/viewjob/pagead/clk?mo=r&ad=-6NYlbfkN0CV1F9ym1aDLzBn68w2zx46NxmKh3SoehbtDdgSfF56z3jRCaoiJeW9aFq_6vz4XouYGBf0CDUkdgVJeRQ0zGzL2-AWFjaKl3uWQ0yTUXDa19Bn2UJ4Gj-4UZBWngWgYWDymDFESdllYqRf0VWKHezYNsk1J67_PZL1QabUvvDvFVTFZ9qhOhgellWuGwWb_YNhUXhCywZQh9dmRHGjwa4uTtiDwJlJqFMhBrcjIFd_0e3etmBGP62lvdwqmQ44kYvZfWxCDwI8nMb6yEKv4oeFhwCI9PFKcRGhcD6VLFetuRInfimkI0YEUPGtUyTUpXWT4xC31fFOTXYguSPDPls7WkPdBlW9ePriYKhvcoPdNv33myINVt_vfun_oSrAhAoIuN-oljk6Q3dG_a3UOzEjT7UMCide1hzpQXEjlhKPoRiAKw0N5ftEwATeD4brzu-jIzIs2Lsw8GPfWgGNYtEz&p=0&fvj=1&vjs=3,[],"Montréal, QC",99,none
16,CSV Data & Systems Analyst,The City of Red Deer,40.0,https://ca.indeed.com/viewjob?jk=75ab650b15a09d28&fccid=0abd02cfa35459f8&vjs=3,"['data', 'program', 'programs', 'skills', 'analyst', 'agencies', 'funded', 'community', 'communication', 'knowledge']","Red Deer, AB",2,none
17,Senior Health Data Analyst,Bornea Dynamics,37.5,https://ca.indeed.com/viewjob/company/Bornea-Dynamic-Systems/jobs/Senior-Health-Data-Analyst-2ec1e6d965e53bbd?fccid=58dadfb9c4d09246&vjs=3,[],"Hamilton, ON",99,none
18,Game Data Analyst,SOFTGAMES,None,https://ca.indeed.com/viewjob?jk=d648d642b74b9b32&fccid=f5630d25add4525e&vjs=3,"['data', 'experience', 'people', 'skil', 'excellent', 'games', 'game', 'qualif', 'university']",Remote,2,university degree
19,"Analyst, Data Management and Anonymization Centre",Desjardins,None,https://ca.indeed.com/viewjob?jk=ce7f05f4ae1e97d7&fccid=d1e5df65baa8857f&vjs=3,"['systems', 'analytical skills', 'projects require extensive', 'communication', 'operational']","Montréal, QC",99,s degree
20,Nutrition Data Analyst,Cronometer,None,https://ca.indeed.com/viewjob?jk=0988b390555d5328&fccid=d430459fcca822fb&vjs=3,"['work', 'written english', 'large nutrition', 'company', 'tech', 'database']","Revelstoke, BC",99,none
21,Data Analyst,CAUSEWORX,26.78,https://ca.indeed.com/viewjob/company/CAUSEWORX/jobs/Data-Analyst-f03c8b3d89a1ef62?fccid=b3b345dda631c1b4&vjs=3,[],"Durham Region, ON",99,none
22,Inventory Control Analyst,CONFIDENTIAL,None,https://ca.indeed.com/viewjob/pagead/clk?mo=r&ad=-6NYlbfkN0Ayg53BGcGhvb_GVU5e7Pm83J_32_Ke73mIo0LSOl7C3pkH6LTCFKevDkARkrM1YDIc0Z84UKPbtc5CsWKXLpzo-m6dURm_HiYA2mBjIiB3sd4cSw_ClOlMJwTNWB4QMap-6YE1YBxqMT6CErxjXJf9LLueMOlAqlCSZ2GfH6Z-1IWg40GVLUuAGaEGx3DNF7Zg2RDGIGdttsWR59Q6umjolPbwUERBHQk0I-RLcEJZ68sZIE4UmLDjYqd4Mxk2VWwjPOHGyCo-TNxvWZDYNH3X9Rkzcb_4jHQJDqW35bPfLy9TsqVGCtmhR_2SbOflE6Ad6dyKT9GZQqWqDnek6t0hec9OZ5I2PLmNpl5Vn_E9VkV8XUGiwWYuXqOOobT43xooPXVTICRst5-T-OP7kh4Uv4GBNxgLsczcZNtxFDifijn1M20ZpiWhc6ips56aF3s=&p=7&fvj=1&vjs=3,[],"Pickering, ON",99,none
23,Market Research Analyst,Data Sciences,27.4,https://ca.indeed.com/viewjob/pagead/clk?mo=r&ad=-6NYlbfkN0C75D7p7ynH0xEB-HfqT9yeGpRup1kXewqxMObXS7DcQGlrZvJG0DIDC2gd06lTcstN2ms_5zTXIXB6fZkybyiyDtMU7Vuf6Hi3pSx1gXXL4bVDu0CWVU16X3AmJ-hLQdIQK9KX8zz1M9NH1x_hsSDhTsIXbw4zDcrDfdMMJ4HppMgo7pahQ7c_bRE8O1XW7SOziGRqxpNrdfG4L1maVt-mVI-sup0gpE76HFJ6xnTbwuqgwbNK3hqimTx_cO9VLqzvSlad6kzPCpENRrv_AKsOgR4ByOWQ80UQ6iEqGe-7fiUffOu2XE48u5Pb9QAylYjeigWEXdzje3S3ObtCq2YQONikDWQY5iloi7OxgvV6lDOPmCSnxvvS_4bNtzn9-K9wmv8E04T3kRDIJvWGggjgbMcjsrf5fTazz9f53gbNLIOlsmgwOk1XNtU25w3TgMY=&p=8&fvj=1&vjs=3,[],"Montréal, QC",99,none
24,Health Data Analyst - Release of Information,Women's College Hospital,None,https://ca.indeed.com/viewjob?jk=3d82231025449cad&fccid=50060e2600da2c5e&vjs=3,"['pref', 'excellent', 'health information', 'professional', 'hospital', 'hospit', 'requir', 'previous']","Toronto, ON",2,none
25,Junior Data Analyst,Q & A BP Consulting,22.92,https://ca.indeed.com/viewjob/company/Q-&-A-BP-Consulting/jobs/Junior-Data-Analyst-dd24a3e826a0178d?fccid=31c5ec189c61db79&vjs=3,[],"Vaughan, ON",99,none
26,INVENTORY CONTROL ANALYST,Boutique La Vie En Rose,None,https://ca.indeed.com/viewjob?jk=496778ef4b2270c7&fccid=ba8326a0b11053a5&vjs=3,"['good', 'experience', 'customer', 'communication skills', 'service', 'relevant', 'excel']","Montréal, QC",3,none
27,Data Analyst,McMaster University,21.7,https://ca.indeed.com/viewjob?jk=4498f6133d23386e&fccid=3623ed8ea4c76fba&vjs=3,"['experience', 'data', 'statistics', 'statistical', 'discipline', 'excel', 'excellence', 'verification']","Hamilton, ON",1,secondary degree
28,Professional-Environmental Data Analyst,"Geosyntec Consultants, Inc.",None,https://ca.indeed.com/viewjob?jk=bee143c0f78dde49&fccid=bd76dce80af676b9&vjs=3,"['statistical', 'statistics', 'geosyntec', 'required', 'skills', 'excellent', 'excellence', 'environmental', 'firm', 'firms', 'experience']","Guelph, ON",5,bachelors degree
29,Data Governance Analyst,BentallGreenOak,None,https://ca.indeed.com/viewjob?jk=1f20381032562cad&fccid=e18e71985fce1dc2&vjs=3,"['management', 'manage', 'data', 'projects', 'project', 'governance', 'communication', 'global', 'globally', 'business', 'bentallgreenoak']","Toronto, ON",2,college degree
30,Technical Business Analyst/Developer,RCN Call Center Services,33.65,https://ca.indeed.com/viewjob/pagead/clk?mo=r&ad=-6NYlbfkN0CV1F9ym1aDLzBn68w2zx46NxmKh3SoehbtDdgSfF56z3jRCaoiJeW9aFq_6vz4XouYGBf0CDUkdgVJeRQ0zGzL2-AWFjaKl3uWQ0yTUXDa19Bn2UJ4Gj-4UZBWngWgYWDymDFESdllYqRf0VWKHezYNsk1J67_PZL1QabUvvDvFVTFZ9qhOhgea3JWk0j4176GGFi6GRR4R3VuFuAnVI6kdcBYeJonD7mWI0Nsefkkw6V2X9kI5ifUSnrDIdgRJZip6-2mQF_ta657tq9Cu-_XsK1fkgmPctZKyS0gerZBr_ZabxS9UXdNXZyQKOAxbeBMsNCxiUphjDKH2g2oeddz9dumB2M-kkTgonP6bIwmVgolhLcxG3GzfjklL6jepB4Kob3Tzn9RD6KqbpN4ZdBBwOhX9RITlWy96Rr-FA5hGejCDn1ddcqQdoWaH23Ne-5pHfA-SRDGkf9jvHrtPccv&p=0&fvj=1&vjs=3,[],"Montréal, QC",99,none
31,Data Analyst,Larsen & Toubro Infotech Limited,None,https://ca.indeed.com/viewjob?jk=8ff9d9d6c6812722&fccid=42bfc5a97647daf5&vjs=3,"['excellent', 'span', 'skills', 'mongo', 'sql', 'program', 'programming language']","Mississauga, ON",99,none
32,"Analyst, Data Insights",Salesforce,None,https://ca.indeed.com/viewjob?jk=607081c1f65a8b19&fccid=4027cfd917e1ee29&vjs=3,"['data', 'experience', 'experi', 'candidate', 'excellent', 'mysql', 'range', 'inclusive programs', 'program']","Toronto, ON",99,bachelors degree
33,"Analyst, Commercial Financing",First National Financial,None,https://ca.indeed.com/viewjob?jk=ba9c1c290b1918e5&fccid=a56d74c957f04bdb&vjs=3,"['communication', 'communicator', 'communicates complex', 'excellent', 'excel', 'preferred', 'experience', 'team', 'analytics', 'analytical', 'data']","Toronto, ON",1,s degree
34,Logistics Analyst - Mississauga,NCR,None,https://ca.indeed.com/viewjob?jk=795c125c64eaa472&fccid=50597ebf467edd46&vjs=3,"['international', 'internal', 'customers', 'experience', 'experi', 'export customs', 'excellent communication', 'requiring', 'required', 'requir', 'import', 'imported']","Mississauga, ON",3,s degree
35,"Analyst, Clin Systems & Data",Hamilton Health Sciences Corporation,31.88,https://ca.indeed.com/viewjob?jk=55a5c5a12775c8ff&fccid=64a78b24486a2cb9&vjs=3,"['excel', 'excellent', 'information', 'program', 'programming', 'provides', 'provide', 'post', 'crystal', 'environment', 'financial', 'financially']","Hamilton, ON",99,secondary degree
36,Quality Assurance Analyst,Computershare,None,https://ca.indeed.com/viewjob?jk=9b2cc77d629d1753&fccid=da526a894ce25d8d&vjs=3,"['servicing', 'services', 'disciplin', 'market', 'environ', 'class', 'trust', 'timely', 'time', 'asx']","Toronto, ON",3,
37,Business Analyst,York Catholic District School Board,None,https://ca.indeed.com/viewjob?jk=a4573f1d53fb7a28&fccid=3dacaab40aa7bf31&vjs=3,"['experience', 'excellent', 'excel', 'skills', 'financial', 'large', 'transportation', 'analytics', 'analytical', 'budgets']","Aurora, ON",3,none
38,Quality Assurance Analyst - DMS,Baylis Medical,None,https://ca.indeed.com/viewjob?jk=79b4ce3894693ad3&fccid=45bd8031192d76dd&vjs=3,"['required', 'requir', 'excellent', 'reports', 'graduate', 'transit', 'assur', 'assurance', 'skills', 'presentation']","Mississauga, ON",3,bachelors degree
39,Analyst Data Integrity - 18 month Contract,Sobeys,None,https://ca.indeed.com/viewjob?jk=9d3d39fda8acd76f&fccid=2b30af762655480b&vjs=3,"['experiences', 'experi', 'relevant experience', 'family', 'families', 'affiliates', 'improv', 'exceptional', 'better', 'writ']","Stellarton, NS",2,undergraduate degree
40,Modelling/Forecasting Analyst,TD Bank,None,https://ca.indeed.com/viewjob?jk=c6079aa60a49f32f&fccid=d7114f1cac8d0711&vjs=3,"['experience', 'management', 'manages', 'manag', 'business', 'services', 'service', 'ensuring', 'planning', 'ensure timely', 'customer', 'customers', 'time']","Toronto, ON",3,undergraduate degree
41,Inventory Control Analyst,CONFIDENTIAL,None,https://ca.indeed.com/viewjob/pagead/clk?mo=r&ad=-6NYlbfkN0Ayg53BGcGhvb_GVU5e7Pm83J_32_Ke73mIo0LSOl7C3pkH6LTCFKevDkARkrM1YDIc0Z84UKPbtc5CsWKXLpzo-m6dURm_HiYA2mBjIiB3sd4cSw_ClOlMJwTNWB4QMap-6YE1YBxqMT6CErxjXJf9LLueMOlAqlCSZ2GfH6Z-1IWg40GVLUuA5kGPtTGXpdFC254xgUvaM5_gRzI6ts46f7LSu29RCuIE-UDscXQUbjgPhKgaCv9cpoP9AdHpojnF-PvCLFWQzFSzkfJQ_hPYDWaD8ukzM15GofuXjlYYHgJ3pOQfSUnN6iZUIOhlT4T3BwzTr3NDxNI75uEee4OsLJES6rZolrMJmi4G1Szk592FVXyJ3kYixO-2DIqZ1qoBoBqVG3xwsDSCTIxdSVVXAcB1QmxYNHdkbv6jbIcCf1J1CXAlIM4-3mqXMZ0AEVI=&p=11&fvj=1&vjs=3,[],"Pickering, ON",99,none
42,Analyst,Normative,None,https://ca.indeed.com/viewjob?jk=8d365c4840613287&fccid=3dad7eba347b2433&vjs=3,"['experience', 'strong', 'startup', 'candidates', 'vlookups', 'innovation', 'strategy', 'skills']","Toronto, ON",3,none
43,Senior Data Analyst,MasterCard,None,https://ca.indeed.com/viewjob?jk=1ed3edc3bdcf2de0&fccid=10b5c722d846df43&vjs=3,"['experiences', 'experience', 'data', 'better', 'individuals', 'individual', 'level', 'complex', 'digital', 'learning']","Vancouver, BC",99,none
44,Market Research Analyst,Data Sciences,27.4,https://ca.indeed.com/viewjob/pagead/clk?mo=r&ad=-6NYlbfkN0C75D7p7ynH0xEB-HfqT9yeGpRup1kXewqxMObXS7DcQGlrZvJG0DIDC2gd06lTcstN2ms_5zTXIXB6fZkybyiyDtMU7Vuf6Hi3pSx1gXXL4bVDu0CWVU16X3AmJ-hLQdIQK9KX8zz1M9NH1x_hsSDhTsIXbw4zDcrDfdMMJ4HppMgo7pahQ7c_1_u0ztRe1-DAnEXbf5eGHaRkqAQBCOcqG-eJ9htEtNyCLxkYz3ehMgbX_lpjqJYgjDjaWbjo8sxL3EIoVPmID8sb1X_UW_3IrIDD7hSA4NFtXCQaqVYrFoGdL5-OzMXoclZDc52KVmLKNFdQHLn2pQfXNQOe3KLS_qpfdmGTNMlhazBeDbj2OfXsOfO0r0A5ZOcImreNFfs9qy68fb9zXBYtXW7c9DdNABAY6A2pI3_tGP9jnvnIUrisUZUgeqBWWpu1wozbIpA=&p=14&fvj=1&vjs=3,[],"Montréal, QC",99,none
45,Marketing Data Analyst,Endy,None,https://ca.indeed.com/viewjob?jk=2ef04d25d06f0368&fccid=21a8d48b7058a585&vjs=3,"['analytical', 'analytics', 'analyt', 'marketing', 'data', 'statistics', 'statistical', 'experience', 'university', 'related', 'relational', 'digital']","Toronto, ON",2,or degree
46,"Analyst, Data Management and Anonymization Centre",Desjardins,None,https://ca.indeed.com/viewjob?jk=ce7f05f4ae1e97d7&fccid=d1e5df65baa8857f&vjs=3,"['systems', 'analytical skills', 'projects require extensive', 'communication', 'operational']","Montréal, QC",99,s degree
47,Data Analyst,Canadian Mental Health Association,23.14,https://ca.indeed.com/viewjob/company/Canadian-Mental-Health-Association/jobs/Data-Analyst-1cad4592999f5f6b?fccid=ad7d5b52ef1361d6&vjs=3,[],"Greater Sudbury, ON",99,none
48,Mediabrands - Jr. Data Analyst,IPG Mediabrands,None,https://ca.indeed.com/viewjob?jk=d162b3233f1ab2f8&fccid=bcc67c9d86a19ca1&vjs=3,"['communications', 'marketing communication', 'excellent', 'pref', 'include', 'including', 'programs', 'programming', 'requir', 'processing', 'process']","Toronto, ON",1,s degree
49,Analyst Data Integrity - 18 month Contract,Sobeys,None,https://ca.indeed.com/viewjob?jk=9d3d39fda8acd76f&fccid=2b30af762655480b&vjs=3,"['experiences', 'experi', 'relevant experience', 'family', 'families', 'affiliates', 'improv', 'exceptional', 'better', 'writ']","Stellarton, NS",2,undergraduate degree
50,"Analyst, Clin Systems & Data",Hamilton Health Sciences Corporation,31.88,https://ca.indeed.com/viewjob?jk=55a5c5a12775c8ff&fccid=64a78b24486a2cb9&vjs=3,"['excel', 'excellent', 'information', 'program', 'programming', 'provides', 'provide', 'post', 'crystal', 'environment', 'financial', 'financially']","Hamilton, ON",99,secondary degree
51,Data Analyst,SNC-Lavalin,None,https://ca.indeed.com/viewjob?jk=77a6378f57a3b270&fccid=59b04a51f1164f7e&vjs=3,"['data', 'programming', 'program', 'programs', 'excellent', 'matlab', 'continuous', 'continuing', 'plan', 'learning', 'technical']","Toronto, ON",99,s degree
52,Data Management Analyst,Société Générale,None,https://ca.indeed.com/viewjob?jk=7a44531b39f368b5&fccid=df6948c9b8da6236&vjs=3,"['data', 'skills', 'management', 'office', 'experience', 'dma', 'powerpoint']","Montréal, QC",99,none
53,Business Data Analyst,Sterling-Turner,84.13,https://ca.indeed.com/viewjob?jk=bb662232d749e52e&fccid=fa9e08dfbb30d849&vjs=3,"['experience', 'large', 'analytical', 'solid', 'data', 'communicated', 'university', 'financial']","Toronto, ON",99,university degree
54,Risk Data Analyst or Associate,EDC,None,https://ca.indeed.com/viewjob?jk=db31b229e598b6b5&fccid=a8b2e935aa392e07&vjs=3,"['risk data', 'experi', 'business information', 'requires experience', 'undergraduate', 'requirements', 'minimum']","Ottawa, ON",1,undergraduate degree
55,ETL/Data Systems Analyst,Energy Profiles Limited,None,https://ca.indeed.com/viewjob?jk=915aac53a4640e97&fccid=883aa815594ccefd&vjs=3,"['experience', 'develop etl', 'development', 'developing', 'skill', 'degree', 'sql', 'data', 'years']","Toronto, ON",1,some degree
56,Fenergo - Data Analyst(Technical),Luxoft,None,https://ca.indeed.com/viewjob?jk=51deafc623bf9596&fccid=4b841d912d46e4fd&vjs=3,"['management', 'fenergo', 'opportunities', 'corporate', 'excelian', 'banks', 'business', 'product']","Toronto, ON",99,none
57,Data Analyst,WestJet,None,https://ca.indeed.com/viewjob?jk=a99e891f662fe671&fccid=f18c1d5f3c78c7ca&vjs=3,"['data', 'experience', 'excellence', 'excellent', 'communication', 'communicate', 'tool', 'tools', 'stakehold', 'statistics', 'statistical', 'bachelors']","Calgary, AB",99,bachelors degree
58,Data Design Analyst,Manulife,None,https://ca.indeed.com/viewjob?jk=ebddf86ee81be18b&fccid=1747adf6142beb48&vjs=3,"['data', 'management', 'manag', 'manulife', 'analysis experience', 'work', 'world', 'recruitment', 'analysi']","Toronto, ON",99,none
59,Data Analyst,Intouch Insight,None,https://ca.indeed.com/viewjob?jk=02da0dba3689cd7f&fccid=7a1b8b7bc9dc756d&vjs=3,"['experience', 'experiences', 'experi', 'company', 'companies', 'working', 'work', 'works', 'data', 'client', 'clients', 'skill', 'skills', 'reporting', 'reports', 'team', 'teams']","Laval, QC",25,s degree
60,"Data Analyst, Fraud & Risk",Paramount Commerce,None,https://ca.indeed.com/viewjob?jk=da07a1df72e6b1af&fccid=6f5e40b8dcb51f3a&vjs=3,"['team', 'teams', 'data', 'experience', 'experiences', 'fraud', 'sql', 'excellent', 'environment', 'environments', 'environ', 'relevant']","Toronto, ON",1,bachelors degree
61,Business Analyst,MSi Corp (Bell Canada),40.0,https://ca.indeed.com/viewjob/company/MSi-Corp/jobs/Business-Analyst-da8c174e13f7cfae?fccid=183e06e7def5a52c&vjs=3,[],"Toronto, ON",99,none
62,Data Engineer - Business Intelligence,PayPal,None,https://ca.indeed.com/viewjob?jk=1ee03761e5108157&fccid=978d9fd9799d55a8&vjs=3,"['experience', 'data', 'reports', 'reporting', 'report development', 'excellent', 'excel', 'skills', 'good', 'developed', 'problem']","Toronto, ON",99,
63,Marketing Data Analyst,Loblaw Companies Limited,None,https://ca.indeed.com/viewjob?jk=a7b83a75ace39a0c&fccid=bc30630cfcc120d4&vjs=3,"['programming', 'presentation', 'sql', 'strong', 'communication', 'marketing', 'engin', 'behavior']","Brampton, ON",1,none
64,Data Analyst,Sandvine,None,https://ca.indeed.com/viewjob?jk=5e8762a43afa72ee&fccid=731e09e0714c82af&vjs=3,"['experience', 'excel', 'excellence', 'excellent', 'data', 'years', 'developing', 'develop', 'development', 'reports', 'finance', 'reporting utilizing']","Waterloo, ON",2,a degree
65,Data and Analytics Quantitative Analyst 3157309,Morgan Stanley,None,https://ca.indeed.com/viewjob?jk=d98519d42a027619&fccid=0c39fb2c91742dcf&vjs=3,"['business', 'businesses', 'skills', 'regulatory', 'machine', 'learn', 'learning', 'statistics', 'statistical analysis', 'including']","Montréal, QC",2,s degree
66,Data Analyst,Dialpad,None,https://ca.indeed.com/viewjob?jk=5e5f3c6a415d7037&fccid=0c10910a7ccf3c63&vjs=3,"['data', 'excellent', 'language', 'experience', 'business', 'skills', 'team', 'teams', 'intelligence']","Kitchener, ON",3,none
