,title,company,salary,link,description,location,Minimum Experience Required,Education Required
0,,Procom,None,https://ca.indeed.com/viewjob/cmp/Procom,[],"Calgary, AB",99,none
1,Senior Business Analyst - 298847,Procom,None,https://ca.indeed.com/viewjob/pagead/clk?mo=r&ad=-6NYlbfkN0BreR47D9bMWJ28XlwS8rs2_GIFY3-vSdy_Xwl-swcV-nLMwXF3u7nt_W1_ybLH0QPQDj_aN5Bg6WgbRVRy4bTwQBs-VJeADazslX19uxl0PnMxkiSXHmnS73C8HvnMA83cWo-nHrza46Tikgs7uSinlwHDGAc6X0wrH_h02NTGHqNJSpG3E5mTqnTzAuYYkCO_4WH9JdB7LjsXXEfmHx5G3NBrWtHdbvJJlS_yhkJYEhOX1LSowLhzzsI6N5HE0btqah9c1fQsuIGTprr1umVX3Ckx8ZzMTMseMbLHk69zztFj51SR81YqZHXyHkS1ZctG7nTfBOhgqQxadyorGdIuHvXMXLAQ8KAQX5-sBGKgfAvPMPoKQm4Rkyce1lc4IeYTdnqbV8ewSIJHl358soBMAqOjlsY1mYoxlcV8nxEYYQOKiLfrpeoNNvCs0mNeYR0ddk6Jgx9WATBXm3jelQYwCfDJ-VKktAxQ_xESdlNkqsT3nUGG33Lrh3sDt2UqniBbmhS2N59FPP4vzpHfzoOznLXVhNdwuts3OfpUzYgdW_lVSlCsirzVbkAghIHLCq3DzwNdPBxLBzQowDVsgCQAF7_Fz8sSca-u9VOSy2Y2YQ==&p=1&fvj=0&vjs=3,[],"Toronto, ON",99,none
2,Lead Business Analyst - 299191,Procom,None,https://ca.indeed.com/viewjob/pagead/clk?mo=r&ad=-6NYlbfkN0BreR47D9bMWJ28XlwS8rs2_GIFY3-vSdy_Xwl-swcV-sVgEAMl2VRgb3OxKP2a3canIHIUEqjD9jKasGdNqc72kGBEFGyLB1dT8zALxaL8XbPN4zyqBmeXU--k_XhYsL-khgiomiwP_x1V559ijthyHYOBGkYMRfZlI39iCwME_r7728rHyjiynrk0GE9tnkGWnJwdabqdxMulok92L5ZXHBwIt9Ph7rp0k8mbOD9Gmog14gk2GokbbD0uHKC2WGhvDM4dLxd_8hiVMA6_pqMJTGLsf7wmY9s_7VKqbQJNLwJcNnV4cDPFk4B3k3t1gONk93S93vHvUnJJ16KqE3eMUzzdoTuZJKexj_mdUV5ftmbMQ57Y3oOPndl7bn17v93GsLAttBhiuTlYJLE8MV0IcV9zcCVzNqeSGpOg8AgWn80tcs-Smftnu6ZLKFeBih4DoA1GaRXK-B24UOqxLMIjjL0WslSGwIyy8FBmNB9IwO6AkvM2kpgIgxVs_GS7hSD_tppaxBUczEJQcKf9wOZ3z7NH2F6Vqyw8YashAesYeHZ97qceJ1nTUZw8lCdxHaisVdUWEcQluGYREo3T4UrTiSKIW5XVFBE=&p=2&fvj=0&vjs=3,[],"Burnaby, BC",99,none
3,Senior Business Analyst,Affinity Staffing,None,https://ca.indeed.com/viewjob/pagead/clk?mo=r&ad=-6NYlbfkN0D02uQImAu9w-cOcpVzXMSPKLiiLlb0VW9-sFhpR_bbrbX9f7XyLyoNuic6UCXuqD2k5jtxiLOQZP6NkX5fDXZSY_7MgGdgQj8So7U6MAY0LZI-FN7XxER1GVm0PsfieAgHiv4kHOwvsPaKbx_tqeeKQl-Q3NLYG2TxbTYNZ9gIJdC0K0CtSDq0HDQHYiCLCTqlhfZLrRs3gRZ19YH5R38RkqqD-Lx-lYeNUyvvXI-ABinQxY5HR6Ix1fGHHAL12-P8n3Q_VKge1xmZJyEdvUuVZLGdnDouM1t2U97cVtrq954KlKK6YAgKxFpIIp3f4_qshddIXWBzRSCaC99S0zAR7NSa1Y6oIe5JFozhB0K7PX4K4wea4-Vtb5FoLlyyAOX5c4F_0ckF7acbU4oAA6EEOSEVawv9PqHU23rPJDv96yYBHAv3oCJCw1WRQMRSFQVVMafjkeojkCaLLJuL5XSBGGH48khBRwE7On2sF9STeUHHFpL0RsEW8VkIJXeXuXnIPWzhntlaHxyd6kMxjOZOFmJ3ZiErufc39FOhW482Q0SgJ9d17IXX-9T8ozK3_8g=&p=3&fvj=0&vjs=3,[],"Vancouver, BC",99,none
4,Business Analyst - Emergency Health Services,Affinity Staffing,None,https://ca.indeed.com/viewjob/pagead/clk?mo=r&ad=-6NYlbfkN0D02uQImAu9w-cOcpVzXMSPKLiiLlb0VW9-sFhpR_bbrbX9f7XyLyoNuic6UCXuqD1j9NTE4mmUESdw86-EqrGjVI8BNxtbZ8n8lqasYYyqks7rKLmMbpBINst2nKpSHfR9Yy-PBA-CtgnY9PhSMtFA_IKEZQuR1GT5kwDgfJW6dL9pIZaLc0zm90okKqpJk7HZv0YNpHq8vmpTvyiaH3F7gf2nAYIq1Ygn93NMOfq3TsTMa_Mgt_jtGkJg-GlJLl9grgN1uYKC1IRE4Ka_5rqvFHslWRC0fH8LidCQPg1YMzFoyEs4jhYr7BJgexFTkycmLupdkh6tEUyYrvDPhDDnVljXs5foSPu9tq7ASnKPGRbJOHXxvMermGXRFzs3uaOU7qX7P5-Q3rlgXQZFgCgkY42h7-T2vGcpQhZ-wG_pYdUq4452IOyYlF2SMBqDsdo3ATCFnsKTOkM6o6U-S13SiD4za5S8Qf-EkQR5CsYy_2D1IuKq9Fx9a5IPnzruVkV9kOu19HGEuuHY5fmMVFzoxXOg0jazTk-YMKHm5fUKsxMNhTRrQeWm&p=4&fvj=0&vjs=3,[],"Toronto, ON",99,none
5,Business Intelligence Developer - Microstrategy - 299272,Procom,None,https://ca.indeed.com/viewjob/pagead/clk?mo=r&ad=-6NYlbfkN0BreR47D9bMWJ28XlwS8rs2_GIFY3-vSdy_Xwl-swcV-gEaU0IKNimeyeYMQ-T30yV9IdU6iEojOtHEz3eMKFS9uGNBbEKxS5RvO-1jBbLqWA3hv3yleNp_ddr_yUIc26vnlJY41WsDhfpBga-mr3aS7UJfsu-57zHi1hx83MyXbYR6Te2RqiuCLjRq6GcHA2Or2J3MmNNeWzgdcWBts3CGAk3GVCsfrlUTAzj-B8Bhkgs2s2pa1ahFI5N5kN_ZK6yyqiT74vsDpKl6INJ3Aw6uBXrZDm3bLFq-Yc77UoajbZq6HSoqbEH8rbZq8YEO4cyy6RKpnIfhnVs08C4itEogGA77BDDOzG7IlCGe3i481qLCOpTbvZYEM876F6XnXmMdXxkgPQNSMQhSzfgT3SOI-TA2lawfT--RZKiIvt3W7XqQUjWfn_v1743G72ctBtRsRxc-N1JvsAsuNUBcG-C-_-g-vyhYDW0ouV_n36n3swKtCOhTGSuqZocwjc4uo7h1oSJ_DLppr5y5Ij8MESkupi1_e5EPwvW4h2mQZ8vCt4XDi_dPhMJ-udq52uV2slR5pMbX8ilsGUMT5AkYfeye7n5tdKZ8oTcn7sdFzLrnJA==&p=5&fvj=0&vjs=3,[],"Toronto, ON",99,none
6,Technical Analyst - 298925,Procom,None,https://ca.indeed.com/viewjob/pagead/clk?mo=r&ad=-6NYlbfkN0BreR47D9bMWJ28XlwS8rs2_GIFY3-vSdy_Xwl-swcV-nLMwXF3u7nt_W1_ybLH0QNwsjcQQLLob_pkc9IiniKBY9w_ik1V6FmvU1j4X8mCUcwk0NUzzpT87Ptbv4dKiCC5xrChV6lGBz65ouKPSc-F2qQd-qU0lb20n1eDrIN9ModvUXvtHDL4SlohvunWwEO-3YJS9nlCa4QknBFdKvS1sXFQ1dIawuae3n08l6s5AnrkdWYe8mkr3YdDuOZv7r_ZWc44xma8ryMTOOnFbAghIXoN92uBzpzj_Z6bkOp3rldbIqL9qx8QX2e5epnqfcBoT7e_8AlKNDEIOdnJoXexlltqFodb9-XGbCEPXjSzkzcOJlJrO7xRxD_42zmXtHfjZe_JjIjJg41LL0PejeYskMQB6CDNPKcHZ3pkX0U26_jtFQrNdkYBnxo0nt-aVxxtg_gBE_xkxbTXYSi4jo79dvtx23ezU51OG9ksUBPfxreeqeOqsFBZE8GJr175mdin5x2Y2WSD5TWykFTZCJnrOak3VTmqZovYi2KrOOsDjwdsmAGDCUmyC2zjYgP86rQ-qlno1owsC_p_sLy9Sz2yHgTp1scNNzc=&p=6&fvj=0&vjs=3,[],"Toronto, ON",99,none
7,Business Analyst - Supply Chain - 296882,Procom,None,https://ca.indeed.com/viewjob/pagead/clk?mo=r&ad=-6NYlbfkN0BreR47D9bMWJ28XlwS8rs2_GIFY3-vSdy_Xwl-swcV-nLMwXF3u7nt_W1_ybLH0QN26WlFckpEj28uAWjDmhNVLcxj2cQOyLbX33IWHX-cOPyzohO_M34KpAKGPd0mkfY5rrZbOqGnHYmt50MCpCyRcYjzzSbBhEuuKjs5dVHlFE19dHR0R-c-CXgySq7VCwWPZeAmYns730ij3J_w8EUcurOTIprV1Oma8mK-gbgcU43HN7UQGRSYpoD0yPZFr1gjQc9ctaShXMvfMrC2X5gAIXb8YGuP8jIvM51wVFBVA607RQLxZCLDK9HTjDQPfWINmD6JGXy8gx2BniHbljvXRO-ruhGS-IrWOP5QEVLW25FKupMnfEH3wpeHlWCCUC_YEJdKuBprG2t1nYUgSzoT2-n0nU-USPMUA1FyBSo6RBoEbxI6N8HXKgNkAO4scXWDAvLIHd3wByugBIt49JQFtCiIrub4NVqezaSFyVeO4G0UUH45tQ8oKLCuD5oCy-roSeMJhwUeZ_pYY53XOjhctOsI8H7tT89a57gP7tUCqC9ctOIAYrrSdfnHLAObh9V8z04bFQo21HaLXGWtiZeI0QD2UgZHmVA=&p=7&fvj=0&vjs=3,[],"Toronto, ON",99,none
8,"ETL (Informatica) Developer - Ministry of Education (BI, Ora...",Aventura Consultants,None,https://ca.indeed.com/viewjob/pagead/clk?mo=r&ad=-6NYlbfkN0C-t2Gj-FE8SjWYhJ3TO0L-rHJEo5LJajKjwWt-is5QjrcIZ96GXYBdyik6LGqa7QQrVv-Loa2O2-Xjgf4U08hmFY2-rO5yJAPZF6yaLIa4OwIEICit-9mvKsS6RxOAk5U01LzUCaZDjZ5qfN9fOE3lBQd2jtcbzY1DztHuwfD9ADevH-m_Zrwj7iSLaVMT03UDXOewp3oOgYf1CJuFmH8pR1PxWdO-d29PWNbsF451kAZZG2jq4h27iPI3PvEd9qEqXIqWlIcs4_NodRB2x6xX4m119ZLMEvNBW1E9JPSXRfem5LkTZPQ80kEfzXyOf1pY7vf4XKI4pRiEKIejmwuQTDr9rU47BduGF2v6aDZjm9DsBGFEyxLPJn3rUTbtGUHDMjalZT8HbgFhMiPFvio9ntPMTB-Iyp5WgAf6KPsQsCRpr_tZnJNUWC_Q7gNM_zAfRLAjGHvFfQ==&p=8&fvj=1&vjs=3,[],"Toronto, ON",99,none
9,Business Analyst - Digital Health,Affinity Staffing,None,https://ca.indeed.com/viewjob/pagead/clk?mo=r&ad=-6NYlbfkN0D02uQImAu9w-cOcpVzXMSPKLiiLlb0VW9-sFhpR_bbrbX9f7XyLyoNuic6UCXuqD0bJFzpES1m6P51qW1KkCEH_0nuzTFLsL9sFKwlRQ4lcJE7ikEs0jDW-iJIv3h7k8BmAY3dMs5aw18U9lFCxJrKKUbeOBJQiL8AHaEY9Hl8F8ks1SP_nDWY-t6jVPbIT4zdloALhy8nCxMxqRic-1Q9GjcaUtRMKq51uMyzMev5hcjoQe-iiZxCDcl7X6oyTIHBfxHWGRIjaiv5p6W2KylrNuLkzmOV16_GeS1zYi2dHNt2E5PhrkZ71K1USeqsQHjSKy9eEyOV2lW-4mri-r4YX0KMOHBaTz-uoBznC3d0e0B1i3g6kuKnyge1tw1wKvMLD6cZwY_3_mqtCycvwLzOHltwHZLJPw6K9diiWjAE2yF8Rc-ilZw5_iNP0oJszi90wxc5ii-iBwu41cm5GckVfUwI24sd3gIqrE1U8KI5mRMMgoUnYU0itc45WO7x55jjdb2CrhZwRiJ6fOV6gKrweCk7XijLOHiAKAZwAnvTjA==&p=9&fvj=0&vjs=3,[],"Toronto, ON",99,none
